rf_ohm,cf_f,fc_hz,vout_3uA_mV,fc_pass,gain_pass
46840.07063095589,9.783376124827291e-08,34.730724254567505,140.52021189286768,True,True
47875.25424870782,1.0254427818085796e-07,32.4188500677394,143.62576274612346,True,True
45369.71007643971,1.0320461046355759e-07,33.99030242096391,136.10913022931913,True,True
46499.21218265062,1.0207065132825099e-07,33.53309587891707,139.49763654795186,True,True
48542.385246711696,1.0390701664841484e-07,31.553979814224093,145.6271557401351,True,True
45757.32148076021,1.0220695552363736e-07,34.0313427939064,137.27196444228065,True,True
44928.008331711164,9.756486918277919e-08,36.30859957044628,134.7840249951335,True,True
47648.445403381214,9.551773687676693e-08,34.96933486063774,142.94533621014367,True,True
47339.63830896691,1.0325532093798859e-07,32.5598769763765,142.01891492690075,True,True
45141.26484930193,1.0152772008190822e-07,34.72656078074692,135.4237945479058,True,True
47329.85197329315,9.691093528204433e-08,34.69861981747752,141.98955591987948,True,True
47362.60613632793,1.0404141947655526e-07,32.29819641820455,142.0878184089838,True,True
47415.73769313623,9.874694441544254e-08,33.99178366305198,142.24721307940868,True,True
47068.52281906318,1.0076000979121589e-07,33.558408925188566,141.20556845718954,True,True
45326.11889113379,9.756414129904212e-08,35.98996062629112,135.97835667340135,True,True
47521.78681368001,1.0096715390341757e-07,33.17013625859903,142.56536044104004,True,True
45025.63859085901,9.616849627444896e-08,36.75593080480183,135.07691577257702,True,True
44764.967723646354,9.543522788674461e-08,37.25401980136243,134.29490317093905,True,True
47330.82264771301,9.88092081302733e-08,34.03130943356035,141.99246794313902,True,True
47535.32956222091,1.0105100584826214e-07,33.13316945507982,142.60598868666276,True,True
45109.16311248644,9.816185272689275e-08,35.94285864889755,135.32748933745933,True,True
48085.262525235856,9.722904071735697e-08,34.04177048133463,144.25578757570756,True,True
48012.78987369248,9.614587403007666e-08,34.47724361803676,144.03836962107746,True,True
48928.71756658118,1.0360982405795129e-07,31.394629523614146,146.78615269974355,True,True
45644.05921537379,1.0146725120324564e-07,34.36449579708571,136.93217764612137,True,True
48833.98828918726,1.0404781711598576e-07,31.323116345682894,146.50196486756178,True,True
47706.20656507305,9.630806298121995e-08,34.640376148276474,143.11861969521917,True,True
46385.049467715326,1.0078909780046118e-07,34.04305683527224,139.15514840314597,True,True
45520.397089092985,1.0476063172896342e-07,33.37459322080536,136.56119126727896,True,True
47829.449365739296,9.923051084382888e-08,33.53354933094654,143.48834809721788,True,True
49339.71709963836,1.019782157865326e-07,31.631229073636813,148.01915129891506,True,True
48921.10805647324,1.0139181970628609e-07,32.08639524712563,146.76332416941972,True,True
46543.16478004043,9.880989462419127e-08,34.606986614192984,139.62949434012128,True,True
44868.1061747011,9.77890383384543e-08,36.27373011773434,134.6043185241033,True,True
46077.49067871383,1.0062873383439682e-07,34.32490180572104,138.2324720361415,True,True
48932.24370959534,1.039148965070189e-07,31.300205733315906,146.79673112878604,True,True
46548.696016997535,9.971191591376414e-08,34.28984729862952,139.6460880509926,True,True
47860.29192466089,1.0195399432696379e-07,32.61673936402742,143.58087577398265,True,True
47254.167075875834,1.0115519771898301e-07,33.29598106220811,141.76250122762752,True,True
48731.809752678055,9.651046524563368e-08,33.84022035586188,146.19542925803415,True,True
49094.52395782277,9.60190736487217e-08,33.76210891892842,147.28357187346833,True,True
47332.96198428456,1.042695359772718e-07,32.24771956139285,141.99888595285367,True,True
49136.01731140465,9.900115465323498e-08,32.71748558344069,147.40805193421394,True,True
45022.87871026846,1.0252827411794982e-07,34.478092061010315,135.06863613080537,True,True
47164.080453166884,1.0474145592397841e-07,32.217375116414196,141.49224135950064,True,True
47526.48970961489,1.0402883019095159e-07,32.190719082792505,142.57946912884466,True,True
49094.91674708467,1.0095075874366647e-07,32.1124925333815,147.28475024125405,True,True
46121.01646600096,1.001534049207533e-07,34.45526090290497,138.3630493980029,True,True
47145.80413694814,1.0025900786747859e-07,33.67081909146446,141.43741241084442,True,True
47444.299426056095,9.806997666527463e-08,34.20582122344598,142.33289827816827,True,True
49129.49117386853,1.040291818442209e-07,31.14029213548367,147.38847352160562,True,True
44955.51687908057,9.823099051970999e-08,36.04031788971794,134.86655063724172,True,True
45021.59324659117,9.805029712706366e-08,36.053742913225854,135.0647797397735,True,True
46624.749901894495,1.0434240706013675e-07,32.71468667686162,139.8742497056835,True,True
47874.153379711315,9.969458066609982e-08,33.34628624211577,143.62246013913395,True,True
45207.3299959925,1.0351272283368771e-07,34.010854332153194,135.6219899879775,True,True
47942.73036713312,1.0088868725163959e-07,32.904469765386885,143.82819110139937,True,True
47428.70251142946,9.753772342434721e-08,34.40378879869428,142.2861075342884,True,True
45692.67977132254,1.0328102362577382e-07,33.72507847105514,137.07803931396762,True,True
45861.64157791868,9.996374609189472e-08,34.71586677381748,137.58492473375605,True,True
47277.69012018653,1.0075140137169726e-07,33.41279347613871,141.83307036055962,True,True
46589.209989115036,9.769926062005329e-08,34.96580316283949,139.7676299673451,True,True
48259.86621617441,9.522729620259213e-08,34.631600620976954,144.7795986485232,True,True
48538.910137489496,1.0147732742993889e-07,32.31179539027632,145.6167304124685,True,True
48758.517186338846,1.0408549062669638e-07,31.360245099872078,146.27555155901652,True,True
48120.8963508473,1.0330282669180943e-07,32.01652685043559,144.3626890525419,True,True
47700.2246069088,1.0072611556842812e-07,33.12513230884503,143.10067382072643,True,True
45384.87836913911,9.895754092111265e-08,35.437253976596764,136.15463510741733,True,True
45961.74996100337,9.813844835491486e-08,35.28453420919349,137.88524988301012,True,True
45170.94420669559,1.0018136560747352e-07,35.17013339457173,135.51283262008675,True,True
46878.885857052395,1.0390050386382218e-07,32.67572229883402,140.6366575711572,True,True
44799.18745658316,9.80747868744576e-08,36.22368441215217,134.39756236974947,True,True
46912.21353809101,9.677246287572188e-08,35.05761861404303,140.73664061427306,True,True
46754.63133725121,1.0041973635169789e-07,33.89818284449563,140.26389401175362,True,True
45227.881028787284,9.889829485654538e-08,35.58156834158658,135.68364308636185,True,True
45004.172653131645,1.0304567586078705e-07,34.31923333225796,135.01251795939496,True,True
45928.76211766948,9.74786944893277e-08,35.54886073896904,137.78628635300845,True,True
44980.74627131565,1.0115223852978889e-07,34.97985274246546,134.94223881394697,True,True
47152.065457049655,9.800626206524776e-08,34.440193640589925,141.456196371149,True,True
47557.7966586101,1.0450146490828884e-07,32.02403321412242,142.6733899758303,True,True
47321.23876891159,1.00566913156845e-07,33.443283217296546,141.9637163067348,True,True
45797.372904169744,9.522046131004218e-08,36.49633752672606,137.39211871250922,True,True
48077.93047108704,9.918698834731414e-08,33.37487615049161,144.23379141326112,True,True
46283.83341528685,9.509302695763085e-08,36.161142045198595,138.85150024586054,True,True
46131.71182865911,9.597136298986481e-08,35.94834478991376,138.3951354859773,True,True
47386.80714523923,1.0409854291656877e-07,32.263986956607354,142.1604214357177,True,True
46332.52578680608,1.0152641231010153e-07,33.834137969188255,138.99757736041823,True,True
49338.03497166049,9.786693734669822e-08,32.96114467474901,148.0141049149815,True,True
46737.45678112231,9.509570964161419e-08,35.809159821382,140.21237034336693,True,True
45294.22839648787,9.548610178456666e-08,36.79909195758347,135.88268518946361,True,True
46479.55601036459,1.0095426656366167e-07,33.91825358600022,139.43866803109378,True,True
48837.89742236808,9.587056473784789e-08,33.99209154099599,146.51369226710423,True,True
47768.61982083495,9.987432499864448e-08,33.3598109711731,143.30585946250486,True,True
44841.819048041936,1.010185894444908e-07,35.13464823676224,134.52545714412582,True,True
45706.15048753516,9.594483168917568e-08,36.29308627404279,137.1184514626055,True,True
47014.86744619623,1.0433873060124196e-07,32.44437159881029,141.0446023385887,True,True
47924.733733362205,9.707663874696193e-08,34.209418531774745,143.77420120008662,True,True
47536.33271275291,1.0090964279083287e-07,33.17888511535711,142.60899813825876,True,True
45167.82974367521,9.825596243466282e-08,35.86179254309937,135.50348923102564,True,True
44874.84112971859,1.0166620621916775e-07,34.88514961193853,134.62452338915577,True,True
48314.058996244035,9.816086388984745e-08,33.55893998814486,144.94217698873211,True,True
48494.672605794425,1.0445604813645428e-07,31.41901088446978,145.48401781738326,True,True
45202.41333835608,1.0200135367729134e-07,34.518552363152025,135.60724001506824,True,True
49148.205612608544,1.0046223640516624e-07,32.233660197279264,147.44461683782563,True,True
48987.872816422714,9.656406382329695e-08,33.64465006297571,146.96361844926815,True,True
44955.963168097966,1.0099957192573827e-07,35.052039451755626,134.8678895042939,True,True
47369.369179099194,1.0331295187696883e-07,32.521289686110975,142.10810753729757,True,True
46306.40418172394,1.0179157962528327e-07,33.7650361935821,138.91921254517183,True,True
45359.556312072804,9.726599555008613e-08,36.073667463377554,136.07866893621843,True,True
49087.12243645601,1.029271967526375e-07,31.500860176802963,147.26136730936804,True,True
48685.834703627115,1.021726894651846e-07,31.995042105571674,146.05750411088133,True,True
49249.318009731345,9.67310384782052e-08,33.408275660891654,147.74795402919406,True,True
48027.059574566185,9.773294457177646e-08,33.90729540072523,144.08117872369854,True,True
47416.768299622585,1.0392811382067054e-07,32.29647583294477,142.25030489886774,True,True
45740.23113523672,9.66238567693487e-08,36.01118463532916,137.22069340571016,True,True
49188.07608727996,1.0202314718998421e-07,31.714770939854656,147.56422826183987,True,True
45324.32675780664,9.617882220745064e-08,36.509788350504756,135.97298027341992,True,True
46861.371347910725,1.0117843199931852e-07,33.56736054574833,140.58411404373217,True,True
44743.930303814384,9.880294633098655e-08,36.001127817502706,134.23179091144317,True,True
47071.26351441146,1.0495986041709761e-07,32.21373124617489,141.21379054323438,True,True
45909.262672422185,9.697135123649964e-08,35.7500263750442,137.72778801726656,True,True
46947.21795193135,1.0110670315956761e-07,33.529750424695564,140.84165385579405,True,True
48995.935572767514,9.801173948026281e-08,33.142249297063344,146.98780671830255,True,True
47104.621968462816,9.755347645779707e-08,34.63489362816433,141.31386590538844,True,True
45173.56875589204,9.622285384374746e-08,36.6148700126176,135.52070626767613,True,True
48485.33520326548,9.601326183263276e-08,34.188378632694295,145.45600560979642,True,True
47183.50684574456,1.0392532392951763e-07,32.457011450859866,141.5505205372337,True,True
45184.51490052565,1.0112319742783593e-07,34.83210448177015,135.55354470157695,True,True
45594.23857817487,9.618956591864612e-08,36.28960151464806,136.7827157345246,True,True
46070.57724175959,1.0274962588216632e-07,33.62143367874257,138.21173172527875,True,True
46806.31080545102,9.746145651647674e-08,34.88854212347398,140.41893241635307,True,True
48097.51173364671,1.0018603130868084e-07,33.0286139797059,144.29253520094014,True,True
45395.59706629147,1.017589573684669e-07,34.45353203350602,136.18679119887443,True,True
45481.4216821029,1.0011431590606758e-07,34.95343934849047,136.4442650463087,True,True
46935.29284897152,1.0032165626870517e-07,33.8007164741166,140.80587854691456,True,True
45700.06077705179,9.565582462166725e-08,36.40759018801583,137.10018233115537,True,True
47301.288478376824,1.0264067798089846e-07,32.781411433712876,141.90386543513048,True,True
44726.06197468183,1.0265325413431516e-07,34.664644383379844,134.1781859240455,True,True
44718.419677107486,9.886466127901798e-08,35.999179424412766,134.15525903132246,True,True
48604.01798531514,9.72410167857809e-08,33.67429153007872,145.81205395594543,True,True
47439.39662682582,1.0498426152504977e-07,31.956321169004653,142.3181898804775,True,True
46194.76160220021,1.0197614236146513e-07,33.78538111778446,138.58428480660064,True,True
45611.41016853441,9.833286023816786e-08,35.485257438972326,136.83423050560322,True,True
45705.965716753126,9.820769669491255e-08,35.456977895781094,137.11789715025938,True,True
48356.300145474335,1.0424167934786754e-07,31.573713784401335,145.068900436423,True,True
47979.04793417768,9.969765448414075e-08,33.27235680807703,143.93714380253306,True,True
48784.921336465064,9.889326838006039e-08,32.988896793602734,146.3547640093952,True,True
47736.90279935665,9.993321280314006e-08,33.36230461482228,143.21070839806995,True,True
45419.90363194038,1.0365351731109759e-07,33.805695823563816,136.25971089582114,True,True
48533.6470486406,1.0113900551437105e-07,32.423397840044075,145.6009411459218,True,True
48353.95724056594,9.775961831432855e-08,33.66887554210365,145.06187172169783,True,True
44725.40311731995,9.652677762918247e-08,36.86532438681371,134.17620935195984,True,True
48913.85937047437,1.0289107233499665e-07,31.623541709704686,146.7415781114231,True,True
45123.95209051886,9.877550080097022e-08,35.70785494804,135.3718562715566,True,True
47128.41171309631,1.0472264551118679e-07,32.24754986953468,141.38523513928894,True,True
46150.81139550208,9.891829325664563e-08,34.86295347259278,138.45243418650625,True,True
46738.19278130519,1.0446565943374269e-07,32.59677734399394,140.21457834391558,True,True
48978.97297123208,9.819022897689423e-08,33.0934606501033,146.93691891369622,True,True
47428.26356869802,1.0457755468586976e-07,32.08813117655191,142.28479070609407,True,True
48317.12522015576,1.0489809711429565e-07,31.40157525691964,144.95137566046728,True,True
46149.64824005038,9.865268228775721e-08,34.957699005301976,138.44894472015116,True,True
44902.73889272717,1.046141048827045e-07,33.88106522394738,134.70821667818151,True,True
49294.79143598504,9.720423966023978e-08,33.21497199768462,147.8843743079551,True,True
48065.357158246115,1.0350495168675952e-07,31.99092744909215,144.19607147473835,True,True
46126.85760058484,1.0238518506736753e-07,33.69994117337423,138.3805728017545,True,True
46680.57153473847,9.538694679616689e-08,35.743330685327514,140.0417146042154,True,True
47456.7873045256,9.671579967451431e-08,34.675630801394604,142.3703619135768,True,True
47119.12693726528,1.0268174494157345e-07,32.89498225333874,141.35738081179585,True,True
47267.925159366016,1.0404160028652344e-07,32.3628357338995,141.80377547809806,True,True
49336.315070755685,1.0174249352764652e-07,31.706700149885464,148.00894521226707,True,True
45097.39968815856,9.574724628598062e-08,36.85889726912352,135.2921990644757,True,True
46995.211472676805,9.791079755682153e-08,34.588835045635705,140.9856344180304,True,True
46877.961246256644,9.726028290567432e-08,34.907270185272864,140.63388373876992,True,True
45684.07128045243,9.701243604583523e-08,35.9110349013418,137.0522138413573,True,True
46888.87930092083,1.0076659234268259e-07,33.68477934353457,140.6666379027625,True,True
48540.02716581709,1.0318781967067774e-07,31.775447868218517,145.62008149745125,True,True
45829.51231703817,1.0237040682966263e-07,33.923485400111694,137.48853695111453,True,True
47525.33395157293,1.0061886022125119e-07,33.28247089705347,142.5760018547188,True,True
49334.77603887728,9.584515934029622e-08,33.6586572729968,148.00432811663183,True,True
48512.036308836105,9.7300560907014e-08,33.71749355264001,145.53610892650832,True,True
45064.076160250974,9.875098358858189e-08,35.764176492991,135.19222848075293,True,True
46486.84150227239,9.721496481772748e-08,35.217373944641906,139.46052450681717,True,True
45123.71476206194,1.0152687967814349e-07,34.7403546410857,135.37114428618582,True,True
49241.826740121556,9.707926481589714e-08,33.29350338355338,147.72548022036466,True,True
45209.88258366546,1.044124415995697e-07,33.715880122662874,135.62964775099636,True,True
46309.91495282154,1.027414126014444e-07,33.45034610012685,138.92974485846463,True,True
48963.40436823407,9.64378151942751e-08,33.705530160263606,146.8902131047022,True,True
46640.18264243146,1.0477520069818106e-07,32.568772293826406,139.9205479272944,True,True
46800.04484965924,9.941806522345337e-08,34.20649336313455,140.40013454897775,True,True
48985.52608816365,9.839126801173203e-08,33.021423989831604,146.95657826449096,True,True
45479.100159582595,1.0177707286483268e-07,34.38415153282773,136.43730047874777,True,True
44789.356551202945,1.0318194987972535e-07,34.4382899001063,134.36806965360884,True,True
45977.66830491352,1.0063135485666536e-07,34.398528832852286,137.93300491474056,True,True
45995.22475075195,9.519551843861282e-08,36.348867379874655,137.98567425225585,True,True
47767.39196973725,9.988140634610113e-08,33.35830328851699,143.30217590921174,True,True
46491.20483560242,9.769028022615579e-08,35.042733433993085,139.47361450680725,True,True
49098.504314190526,9.80040948892669e-08,33.07559359799279,147.2955129425716,True,True
46434.89235040082,9.706183373115203e-08,35.3123968576885,139.30467705120248,True,True
46865.64242644113,1.0372981738536035e-07,32.738738700210156,140.5969272793234,True,True
46109.463584657446,9.518907016897065e-08,36.261267215034984,138.32839075397234,True,True
46096.40816766328,9.522577159556251e-08,36.2575575359726,138.28922450298984,True,True
48881.30925077606,9.755511018762528e-08,33.3754613897628,146.64392775232818,True,True
46727.29932237217,9.799958299795725e-08,34.75563461997796,140.18189796711653,True,True
45960.42052931232,9.951565909394013e-08,34.7972332429807,137.881261587937,True,True
45328.412947844845,1.035629199195466e-07,33.90356219515741,135.98523884353452,True,True
48945.69570613575,9.79633089795243e-08,33.19266933919795,146.83708711840725,True,True
45667.741657605824,9.856412801269601e-08,35.35832732773128,137.00322497281746,True,True
47162.25381201585,9.966744596681712e-08,33.858853716544694,141.48676143604754,True,True
48676.21884614883,1.0084871011102323e-07,32.421488425388496,146.0286565384465,True,True
46464.59786827468,1.0343940410663181e-07,33.1140224421041,139.39379360482403,True,True
45770.80497513295,1.0405790872175471e-07,33.416155840653964,137.31241492539885,True,True
44920.0209447121,1.0005338217546624e-07,35.41183301009407,134.7600628341363,True,True
46754.56844361172,9.954736473529842e-08,34.195291579810196,140.2637053308352,True,True
48761.36021196602,9.558229274039752e-08,34.14812606100463,146.28408063589808,True,True
47865.755634923546,1.0152992744972696e-07,32.749233254915914,143.59726690477063,True,True
47617.59978412985,1.0280281079912643e-07,32.51229612989352,142.85279935238955,True,True
47053.344614433714,1.011760047535126e-07,33.4312108455748,141.16003384330114,True,True
45385.72114315789,9.512416397615442e-08,36.86464349300246,136.15716342947368,True,True
48556.3528109888,1.0154592224589631e-07,32.27836922320461,145.6690584329664,True,True
45554.91172290326,1.0260330810761668e-07,34.050505122824795,136.6647351687098,True,True
45633.020889778134,9.975713225093764e-08,34.96205534188414,136.8990626693344,True,True
46548.296639580745,9.581293142860173e-08,35.68553487485618,139.64488991874225,True,True
44721.907008797054,9.899927235604312e-08,35.94742736525551,134.16572102639117,True,True
48766.937125712844,9.989497724484113e-08,32.670140287124916,146.30081137713856,True,True
48131.48047918415,9.828517768891429e-08,33.64363278790974,144.39444143755244,True,True
46265.52235653259,1.0498086229875815e-07,32.76819550243455,138.79656706959776,True,True
47317.690097896455,1.0322410944702782e-07,32.58482938263244,141.95307029368936,True,True
47979.19707936815,9.814126826527484e-08,33.79990578875257,143.93759123810446,True,True
47940.267687842905,1.026039252470965e-07,32.35606515938471,143.8208030635287,True,True
47630.350550729905,1.0003101544014163e-07,33.404246231950644,142.8910516521897,True,True
44881.297612225564,9.703058091789031e-08,36.54652556214988,134.64389283667668,True,True
45365.77995712123,9.651467169831864e-08,36.349497539677934,136.0973398713637,True,True
45706.81808581597,9.94034793696834e-08,35.02979187178479,137.1204542574479,True,True
44898.49287629948,9.803330684576114e-08,36.15885885805991,134.69547862889843,True,True
47643.32200362863,9.802934590663984e-08,34.07704996766213,142.9299660108859,True,True
48705.337612505224,9.537581125804314e-08,34.26141760967239,146.11601283751568,True,True
46084.569654638115,9.662580544114718e-08,35.74139245340723,138.25370896391433,True,True
45070.67241272924,1.0431276911222387e-07,33.852334208032985,135.21201723818774,True,True
45028.98033740751,9.570402297252835e-08,36.93157464752985,135.08694101222255,True,True
45206.51200564549,1.0144874187036756e-07,34.703435209770284,135.61953601693648,True,True
47587.37620709737,1.0003678209046104e-07,33.43248499536604,142.7621286212921,True,True
48611.73373075735,9.862903341927358e-08,33.19512009903407,145.83520119227205,True,True
46998.23394568309,1.0298364867854064e-07,32.88291563348707,140.99470183704926,True,True
49009.979127340805,9.855340133448237e-08,32.95065079438984,147.0299373820224,True,True
45048.4625852022,9.558798859864791e-08,36.960414629726955,135.1453877556066,True,True
48971.704678570335,1.0493556362945071e-07,30.97078478140283,146.915114035711,True,True
47384.870633300496,1.0012325362416849e-07,33.54636579437541,142.1546118999015,True,True
45077.774745684306,9.703621291653198e-08,36.38512102666063,135.23332423705293,True,True
45010.168483589245,1.0041678982683495e-07,35.2130107673329,135.03050545076772,True,True
45564.10450206012,9.783840360301723e-08,35.7016209371115,136.6923135061804,True,True
46377.64729729013,9.583467358714443e-08,35.808716124933525,139.1329418918704,True,True
48708.67051689634,9.748227170300144e-08,33.518780884837206,146.12601155068901,True,True
48978.12662425628,9.80828247679575e-08,33.13027166031123,146.93437987276883,True,True
44710.931773040975,1.0242788979947425e-07,34.75267071999397,134.13279531912292,True,True
48421.00315790004,1.0439433775870375e-07,31.48541379518647,145.26300947370012,True,True
48345.55831813659,1.0492230235750666e-07,31.375867308620794,145.0366749544098,True,True
48415.46921129604,1.0475112739327672e-07,31.381758846203624,145.24640763388814,True,True
46333.94878834589,9.958818643864885e-08,34.49157241866373,139.0018463650377,True,True
45862.563684507055,9.63279008456038e-08,36.02547431347423,137.58769105352118,True,True
49328.32496618681,1.0048146788764926e-07,32.10981418315045,147.98497489856044,True,True
47199.707292980376,1.0034165979869351e-07,33.604663088589156,141.59912187894113,True,True
45491.21620298105,9.963298069969908e-08,35.11474028360548,136.47364860894314,True,True
45036.826311665485,9.972685749158728e-08,35.435634928642486,135.11047893499645,True,True
45868.893955911786,9.968699739292685e-08,34.80673994741895,137.60668186773538,True,True
48903.4629155255,9.716629813239717e-08,33.4938338263295,146.7103887465765,True,True
45326.357007718245,9.890348177877355e-08,35.50240188100999,135.97907102315475,True,True
47036.758142485065,9.807336124235561e-08,34.50100053569887,141.11027442745518,True,True
45945.75021025829,9.566995241519646e-08,36.20755729101193,137.83725063077486,True,True
48710.11169427925,9.992339670758551e-08,32.698950781053775,146.13033508283777,True,True
45304.424891749484,1.0351991433541191e-07,33.935605769455115,135.91327467524846,True,True
45318.21276035982,9.668358590863805e-08,36.32407870364822,135.95463828107944,True,True
46240.981979451935,9.931055462348649e-08,34.657535445512316,138.7229459383558,True,True
46019.61659820037,1.019525544554157e-07,33.92181051436708,138.05884979460112,True,True
48288.41114161942,9.849497245799938e-08,33.46286741876737,144.86523342485827,True,True
46436.86472038257,1.0250555870475075e-07,33.435654182419604,139.31059416114772,True,True
47622.502182038246,9.995814474781993e-08,33.434107489665614,142.86750654611475,True,True
47182.52427632119,1.0034898565246911e-07,33.6144471349442,141.54757282896358,True,True
48101.15921595113,1.0160607208090537e-07,32.56453838388275,144.30347764785338,True,True
45379.432050360745,1.0356973053120732e-07,33.86321821410105,136.13829615108224,True,True
47001.94496972948,1.0455069027641199e-07,32.38749787112009,141.00583490918845,True,True
49274.01572460442,9.648213185223568e-08,33.47767453300098,147.82204717381325,True,True
46157.97900725266,1.0047982187442665e-07,34.31582859096559,138.47393702175796,True,True
47063.861303180085,9.89179216749669e-08,34.18673244883982,141.19158390954027,True,True
46530.00817198785,9.682571272286592e-08,35.32614932418627,139.59002451596356,True,True
47529.342807088025,1.0122046038165786e-07,33.081867209431614,142.58802842126408,True,True
48988.94005891086,9.547264329789728e-08,34.02852635104374,146.9668201767326,True,True
45226.71176899618,9.701901925014132e-08,36.271727349370074,135.68013530698855,True,True
46234.761164662865,1.043148628264332e-07,32.99934516002651,138.7042834939886,True,True
47703.24759875377,9.549244049124649e-08,34.93841446741078,143.10974279626132,True,True
45757.008229148734,9.659958245568342e-08,36.007026768535844,137.27102468744621,True,True
47356.42740253273,1.0479740587439518e-07,32.06938767917826,142.0692822075982,True,True
44780.1179680079,1.019693863962934e-07,34.85500042499865,134.34035390402371,True,True
44880.65713706534,1.0384611754497258e-07,34.14842360188123,134.641971411196,True,True
47862.36163422573,9.564751822269503e-08,34.76580596633477,143.5870849026772,True,True
46859.55966398304,1.0094483075670328e-07,33.646341158472204,140.57867899194912,True,True
45604.39352918595,9.822008006490082e-08,35.53146900219677,136.81318058755787,True,True
47331.70755834541,1.0370339763436732e-07,32.42462586941942,141.99512267503624,True,True
46211.23917563864,9.572424666114853e-08,35.97912191240472,138.63371752691592,True,True
47199.19703894725,1.0265144312830396e-07,32.84887208082193,141.59759111684176,True,True
45101.02820074874,1.0155784188157203e-07,34.74723290272947,135.3030846022462,True,True
44890.01358950006,1.0246281863977637e-07,34.60223060157984,134.67004076850017,True,True
49332.72835155109,9.86711960384515e-08,32.6959984639075,147.99818505465328,True,True
44785.078025978924,1.0340941386956335e-07,34.36582070321652,134.35523407793679,True,True
49304.75069442305,1.0362430641683638e-07,31.150837532442672,147.91425208326913,True,True
47276.58001709393,1.000674471478717e-07,33.6419575860254,141.8297400512818,True,True
45843.88269349318,9.999675163353775e-08,34.71785194542956,137.53164808047956,True,True
46128.57333361638,9.643282379626823e-08,35.778755020564994,138.38572000084915,True,True
48976.78152350651,9.869173099580932e-08,32.926769463915385,146.93034457051954,True,True
46732.8731550543,1.0016559193504193e-07,34.00001333260151,140.1986194651629,True,True
46639.24454305247,9.684372106964227e-08,35.236856377680105,139.9177336291574,True,True
45732.98505233926,9.501543475553123e-08,36.62658456297685,137.19895515701776,True,True
47953.26608822175,9.836562090291387e-08,33.74105064715223,143.85979826466527,True,True
46856.80099798529,9.649839381949963e-08,35.19876385312691,140.57040299395587,True,True
48378.09724987933,1.0185473838515919e-07,32.299076925220895,145.13429174963798,True,True
46254.45495826928,9.856305896348206e-08,34.91020428803279,138.76336487480785,True,True
48808.32996728747,1.0134519547910099e-07,32.17533067040022,146.42498990186243,True,True
46407.64780424471,1.0155722959126656e-07,33.76911895953625,139.22294341273414,True,True
44948.98058145424,9.81172321126266e-08,36.087350419936655,134.84694174436274,True,True
45835.100750103564,1.0170491893131667e-07,34.14129446706297,137.50530225031068,True,True
44857.695566664086,1.0155971097566951e-07,34.935077913496634,134.57308669999227,True,True
48424.029081949724,9.666421879512468e-08,34.00113890340343,145.27208724584918,True,True
48428.907171982275,9.506264572649136e-08,34.57049240450342,145.28672151594682,True,True
47481.69756386386,1.0408394876399813e-07,32.2040234313003,142.44509269159158,True,True
47857.40560296963,1.0384263767112366e-07,32.02545209600737,143.57221680890888,True,True
44783.45653897497,1.0189476082548932e-07,34.87792717566504,134.35036961692492,True,True
47610.047772042424,1.0277778079726971e-07,32.525372445642425,142.83014331612728,True,True
47588.477743909716,1.0398670042266673e-07,32.16181288134941,142.76543323172916,True,True
49217.0729058972,1.0290051181951632e-07,31.42583424155446,147.6512187176916,True,True
45072.52469081991,9.743920982602772e-08,36.238857137212726,135.21757407245974,True,True
46870.73123744003,9.953824451546242e-08,34.11366854395078,140.61219371232008,True,True
45206.17310630511,1.0021649370781626e-07,35.130407216993504,135.61851931891533,True,True
46632.65601971283,1.0282497914852208e-07,33.1918416258741,139.8979680591385,True,True
44930.84119353791,9.559113737379232e-08,37.05595011966958,134.79252358061376,True,True
48531.8671498317,1.0310175171111382e-07,31.807320683176496,145.5956014494951,True,True
49126.970409818736,9.915644681508226e-08,32.67226125890912,147.38091122945622,True,True
46956.08705163785,1.0387504078431733e-07,32.62999635303413,140.86826115491354,True,True
46598.95210244407,1.0101469158684542e-07,33.81111079540947,139.7968563073322,True,True
48752.47243983978,1.0423129071283037e-07,31.320260851935682,146.25741731951936,True,True
48149.05569890256,9.927426222748564e-08,33.29627802674013,144.4471670967077,True,True
46639.73160805712,9.916711692692343e-08,34.41092934121843,139.91919482417137,True,True
45928.10437990209,9.693047558903231e-08,35.750429783850436,137.78431313970626,True,True
45278.259757173,9.824449822316636e-08,35.77850306015261,135.83477927151898,True,True
47521.54077935849,9.957235329938872e-08,33.63495469358786,142.56462233807545,True,True
46758.773814970744,1.0226180019355647e-07,33.284618543092186,140.27632144491224,True,True
45700.17465801992,1.044116674453831e-07,33.35440826480829,137.10052397405974,True,True
48276.92118520983,9.940948389872678e-08,33.162918755851855,144.8307635556295,True,True
45657.12867819192,9.591481068148526e-08,36.34342577089807,136.97138603457577,True,True
46664.22177648406,9.789642198810549e-08,34.83928914081583,139.99266532945217,True,True
45584.50731820234,1.0114648597247367e-07,34.51851208503129,136.753521954607,True,True
46880.91782443457,9.99241066864505e-08,33.974553012799525,140.6427534733037,True,True
48891.43719152337,9.845596506613498e-08,33.06323122804759,146.6743115745701,True,True
44758.343738073556,9.559781434430867e-08,37.1961646321645,134.27503121422066,True,True
48989.174637857795,1.0271936903846092e-07,31.627704027094676,146.9675239135734,True,True
45230.16424772263,9.828063775587593e-08,35.80337776302458,135.69049274316788,True,True
