battery_v,r_top_ohm,r_bottom_ohm,ratio,adc_v,adc_pass
7.222403724562652,9950.469996646649,3307.4642353783806,0.24947055683751085,1.801777078871957,True
6.183876656796261,10017.393601196347,3299.7540682172767,0.24778234424748782,1.5322554545582951,True
6.924194374381246,9958.801390081795,3267.011550534808,0.24701782530900487,1.710399436376501,True
7.469445422392968,9971.526971399266,3327.3898923729184,0.25020006715262055,1.8688557462755548,True
7.550143201782049,9918.392957797736,3270.0958950840704,0.2479507646070857,1.8720637797748492,True
7.8293863845422536,10094.043868962215,3324.2298949213723,0.24773901273864427,1.9396444532558814,True
7.182120489506152,9920.445685359422,3312.48479114817,0.2503213326049601,1.7978379718625683,True
6.974688805914085,10007.37968674176,3289.270876718568,0.24737589823993736,1.7253699083070329,True
7.515734443664046,9984.992107729855,3287.2282923879147,0.2476773436009807,1.8614771422171055,True
6.567621558466508,10025.311206419537,3270.6235138967345,0.24598673073350766,1.6155477558620808,True
8.25608991015866,9990.259269266211,3282.1996211351075,0.24729401298118195,2.041681605416581,True
6.447035855389221,9910.490983430604,3302.7839974044323,0.24995952950308667,1.6114980491026196,True
6.460429912172769,9940.830595966954,3308.3637937254252,0.24970301562631378,1.6131888313119818,True
7.044797775191635,10059.201007235559,3312.8555436906836,0.24774465551158711,1.745310997963647,True
6.718788663981007,10011.976146166657,3311.1346886125452,0.2485256431230026,1.6697912737234193,True
7.570299146509552,10004.893020078878,3317.3838058389592,0.2490102742336919,1.8850822665034275,True
7.363311671764547,9933.836367193157,3307.651285014956,0.24979453758455772,1.8393150341394016,True
8.16178139106486,9901.873961959856,3280.3935394822597,0.24884895858192763,2.031050799339847,True
8.325221552887704,10081.9327527993,3294.1227188006114,0.2462701149673538,2.050253268958347,True
7.849318558035812,9969.486784717566,3292.776664370866,0.2482816509422599,1.9488417703608503,True
7.098372804837964,10049.477296729998,3301.0076873520097,0.24725751096592016,1.7551259916324122,True
7.793525066868327,10009.071948305294,3297.34937670235,0.24780136568390643,1.9312461550617295,True
8.136989417081047,10060.410932015413,3281.8118084473645,0.2459718948098999,2.0014707049675278,True
6.168627335729342,9987.923565292582,3321.867327288522,0.24958073001283104,1.5395705136284341,True
7.405692794368297,10044.697865209375,3270.1559795324524,0.24560209354636445,1.8188536544580796,True
8.246256822295354,10070.430363316069,3326.241378389821,0.24828863784388494,2.0474518737185567,True
6.393890070045816,10002.09982206898,3317.4817994114883,0.24906801832734674,1.5925135291492116,True
6.072958158408886,9935.691608964435,3270.9590451631775,0.24767513965706897,1.5041207600154571,True
7.4597379811187,10082.089330892391,3296.581787568356,0.24640577217116288,1.8381224974321049,True
6.888131566864532,9901.61153671607,3317.839648224327,0.25098164831562836,1.728794614466572,True
6.276045604733074,9992.214390889001,3328.625658740233,0.24988106203053467,1.5682649410627698,True
8.07135918483728,10085.67870138414,3332.972956919924,0.24838359633975077,2.004793221679763,True
7.219987162647939,9915.1336290926,3307.901984128869,0.25016207177279015,1.8061669467809573,True
6.304814930996043,9945.720318791122,3304.376862912295,0.2493851039428745,1.5723269269070355,True
8.047252149360139,10007.62921820659,3315.718251788888,0.24886525396533948,2.002681449873635,True
7.290342832708858,10038.903512360012,3277.5149724861717,0.2461258615607431,1.794341910773656,True
6.782595469124117,9928.258539831098,3307.8745659314986,0.2499124585330253,1.6950551089237662,True
7.39750903558452,9937.991937730127,3273.978437768402,0.2478039493518668,1.8331319543839635,True
7.397316218204972,10066.985312815586,3278.2396166605586,0.24564888445003097,1.8171424769261733,True
6.738003822506988,9911.309369580924,3279.9051647639917,0.2486431523211425,1.6753585107800455,True
6.7027703132027145,9953.527077423083,3287.323941509605,0.24827134878333432,1.66410582624373,True
8.10214321582184,10021.577062070814,3291.991987703504,0.2472659266193769,2.0033839498630854,True
7.343778143109364,10029.645674935942,3281.0313334856164,0.24649620236519407,1.8102134232889748,True
7.805222704960572,9947.294844893457,3310.193975921821,0.24968484006749167,1.9488457827792351,True
6.393590393710927,10032.097775337113,3299.1362568547443,0.2474741834767952,1.582248562168693,True
7.408812077564615,9999.225459071227,3268.2867507196324,0.24633757248836566,1.8250687822097524,True
7.403599555937712,10037.120506881483,3312.0393580812884,0.24810844963916573,1.8368956075729215,True
8.091797091225484,10048.754540250198,3295.502276999134,0.24696034572260578,1.9983530071662212,True
7.870654229803932,9948.585577782014,3273.391691464727,0.24757202533378828,1.948553808374507,True
7.722563869597855,10018.131184254842,3296.268190386318,0.2475716776728546,1.911888093132113,True
7.009979543874236,10053.081928160513,3270.436230249231,0.24546341224333051,1.7206934985953155,True
6.873055009242607,9956.937845071103,3316.958799764292,0.24988583899023004,1.717479117410592,True
7.929349273699135,9901.088960916048,3273.487110798459,0.24847001474503277,1.970205530954539,True
6.975673264112942,10092.02599398658,3314.027095802579,0.24720378724493772,1.724412849471976,True
8.322033974465235,9945.696376260656,3271.9940564462067,0.24754657957109774,2.060091045453337,True
7.409278388146229,10094.960230389797,3327.6209840249558,0.24791215123745075,1.8368501443224834,True
6.991823984812241,9902.369090037408,3286.7568359624825,0.24920202099846947,1.7423766674807826,True
7.80537579168926,9920.028144105465,3288.505960256362,0.2489682756824927,1.9432909519107462,True
6.619562072541443,10035.760498343956,3321.871968483897,0.24868718140983326,1.6462002339877657,True
6.8348683647825785,10073.100651464487,3274.1526906684194,0.24530535284986252,1.6766297959053533,True
7.57615710897303,10032.695407083555,3332.700930193339,0.24935294443145212,1.889137082597703,True
6.536222570588215,10049.90389718328,3315.8531020552014,0.24808569407958886,1.6215433130830519,True
7.863036194064343,9981.050326517252,3314.6134920174436,0.24930033861090392,1.960257585690034,True
6.0549796406157625,10087.159015783562,3286.4973972881803,0.24574411782224917,1.4879756302148,True
7.090392889474678,9989.09165160041,3283.9848339071186,0.24741700520544746,1.7542837744438242,True
8.286376390763312,9936.082148922762,3330.179392342378,0.25102621277167997,2.080097682973977,True
7.270516950251084,9996.777475394181,3291.441457698336,0.24769620927161612,1.8008794880222248,True
7.158954845853737,9932.869179293244,3307.048001373455,0.24977860180292513,1.7881537317676217,True
6.453260063592476,10067.248085866784,3329.104606041954,0.24850828300845645,1.6036885782104089,True
7.818997112556289,10093.98855179661,3270.5250532011305,0.24471710305851294,1.9134423222076524,True
6.213905072432926,10027.606144334894,3315.021579225982,0.24845342670935813,1.5438660084926228,True
7.66354359223847,9989.930534639361,3286.712100432072,0.2475559665777197,1.8971559413870844,True
8.083474578505681,10095.523245884246,3276.430212020367,0.24502255577950421,1.9806336008041125,True
7.565342527200392,9915.864972133184,3319.7151632827445,0.2508175032237393,1.8975203237047764,True
6.340813440951904,10023.29894737227,3313.514668929288,0.24844874977327314,1.5753671719500666,True
8.39320402150527,9958.080380950225,3268.5994147363267,0.24712168626039266,2.074142730921891,True
8.03355618824155,9958.096793419314,3326.639713630714,0.2504106657941851,2.011688153792562,True
6.9392238100781425,10080.679130012453,3280.3519207380896,0.24551637581545918,1.7036930808227277,True
6.736193464400797,9918.546991002777,3313.4103477526864,0.25040969094178855,1.6868081235446994,True
6.372762665562989,10070.923606472456,3312.1695407613383,0.24748908972855382,1.5771892311562965,True
7.0336408611013335,10023.436610135155,3270.3300663229984,0.24600477396029563,1.7303092301531326,True
7.801636758750386,10045.121580511593,3325.766302705413,0.24873189662145614,1.9405159077556533,True
